name,domain,website,linkedin_url,industry,employee_range,employees_on_linkedin,hq_city,hq_state,hq_country,source
"Luihn Food Systems, Inc",luihnfood.com,https://www.luihnfood.com,https://www.linkedin.com/company/luihn-food-systems-inc.,Restaurants,1001-5000,72,Morrisville,North Carolina,United States,blitz
lululemon,lululemon.com,https://corporate.lululemon.com/careers,https://www.linkedin.com/company/lululemon,Retail,10001+,25341,Vancouver,British Columbia,Canada,aiark+blitz
Lulus,lulus.com,http://www.lulus.com,https://www.linkedin.com/company/lulusdotcom,retail apparel and fashion,,1823,Los Angeles,California,United States,aiark
"Lunchtime Solutions, Inc.",lunchtimesolutions.com,https://www.lunchtimesolutions.com,https://www.linkedin.com/company/lunchtime-solutions-inc.,Food and Beverage Services,501-1000,169,N Sioux City,South Dakota,United States,blitz
Lunds & Byerlys,lundsandbyerlys.com,https://lundsandbyerlys.com,https://www.linkedin.com/company/lundsandbyerlys,Retail,1001-5000,1340,Minneapolis,Minnesota,United States,aiark+blitz
Lupe Tortilla Restaurants,tex-mex.com,https://www.tex-mex.com,https://www.linkedin.com/company/rdm-inc.-lupe-tortilla-brand,Restaurants,1001-5000,711,Houston,,United States,aiark+blitz
Lutheran Community Services Northwest,lcsnw.org,http://www.lcsnw.org,https://www.linkedin.com/company/lutheran-community-services-northwest,non-profit organizations,,660,Seatac,Washington,United States,aiark
Luxor Hotel & Casino,luxor.com,https://www.luxor.com,https://www.linkedin.com/company/luxor-las-vegas,Hospitality,5001-10000,811,Las Vegas,Nevada,United States,blitz
Lyons Magnus,lyonsmagnus.com,http://lyonsmagnus.com,https://www.linkedin.com/company/lyons-magnus,food and beverage manufacturing,,604,Fresno,California,United States,aiark
M Resort Spa Casino,themresort.com,https://www.themresort.com,https://www.linkedin.com/company/m-resort,Hospitality,1001-5000,512,Henderson,Nevada,United States,aiark+blitz
M Street Entertainment Group,mstreetnashville.com,https://mstreetnashville.com,https://www.linkedin.com/company/mstreet-entertainment-group,Hospitality,501-1000,81,Nashville,Tennessee,United States,blitz
M&M Food Market,mmfoodmarket.com,http://www.mmfoodmarket.com,https://www.linkedin.com/company/m&m-food-market,retail,,521,Mississauga,On,Canada,aiark
MAA,maac.com,http://www.maac.com,https://www.linkedin.com/company/mid-america-apartment-communities,real estate,,2547,Germantown,Tennessee,United States,aiark
Mac Donald Co,,,https://www.linkedin.com/company/mac-donald-co,restaurants,,2402,Pinellas Park,Florida,United States,aiark
Macado\'s,macados.net,https://www.macados.net,https://www.linkedin.com/company/macado's,Restaurants,501-1000,343,Roanoke,Virginia,United States,blitz
MacDonald's Food Market,,,https://www.linkedin.com/company/macdonald's-food-market,food and beverage services,,1398,Iron Bridge,Ontario,Canada,aiark
Mackenzie River Pizza,mackenzieriverpizza.com,https://www.mackenzieriverpizza.com,https://www.linkedin.com/company/mackenzie-river-pizza,Restaurants,1001-5000,308,Hamilton,Ohio,United States,blitz
Macs Circle K,circlekmacs.com,https://www.circlekmacs.com,https://www.linkedin.com/company/mid-atlantic-convenience-stores,Retail,501-1000,205,Richmond,Virginia,United States,blitz
Macy Macy Corp,macysinc.com,https://www.macysinc.com,https://www.linkedin.com/company/macy-macy-corp,Retail,10001+,29,Denver,Colorado,United States,aiark+blitz
Macy's,macysjobs.com,https://www.macysjobs.com,https://www.linkedin.com/company/macy,Retail,10001+,81339,New York,New York,United States,blitz
Macy's,macys.com,http://www.macysjobs.com?rx_source=linkedincompanypage,https://www.linkedin.com/company/macy,retail,,81626,New York,New York,United States,aiark
"Macy\'s Backstage, Inc",macysbackstage.com,https://macysbackstage.com,https://www.linkedin.com/company/macy's-backstage-inc.,Retail,1001-5000,725,New York,New York,United States,aiark+blitz
"Mad Engine Global, LLC.",madengine.com,http://www.madengine.com,https://www.linkedin.com/company/mad-engine,retail apparel and fashion,,590,Glendale,California,United States,aiark
MadRag,madrag.com,https://madrag.com,https://www.linkedin.com/company/10-spot,Retail,1001-5000,808,North Bergen,New Jersey,United States,aiark+blitz
Maggiano's Little Italy,maggianos.com,https://www.maggianos.com,https://www.linkedin.com/company/maggiano's-little-italy,Restaurants,5001-10000,2621,Dallas,Texas,United States,aiark+blitz
"Magna Hospitality Group, L.C",magnahospitality.com,https://magnahospitality.com,https://www.linkedin.com/company/magna-hospitality-group-l.c,Hospitality,1001-5000,4,Warwick,Rhode Island,United States,blitz
Magnolia,magnolia.com,https://www.magnolia.com,https://www.linkedin.com/company/magnolia-,Retail,501-1000,1305,Waco,Texas,United States,aiark+blitz
Magnolia Bakery,magnoliabakery.com,http://www.magnoliabakery.com,https://www.linkedin.com/company/magnolia-bakery,retail,,625,New York City,New York,United States,aiark
"Magnum Foods, Inc",littlecaesars.com,https://www.littlecaesars.com,https://www.linkedin.com/company/magnum-foods-inc,Restaurants,501-1000,41,Oklahoma City,Oklahoma,United States,aiark+blitz
"Maines Paper And Food Service, Inc",maines.net,https://www.maines.net,https://www.linkedin.com/company/maines-paper-&-food-service,Food and Beverage Services,1001-5000,614,Conklin,New York,United States,blitz
"Maines Paper and Food Service, Inc.",lineagelogistics.com,http://www.maines.net,https://www.linkedin.com/company/maines-paper-&-food-service,food and beverage services,,614,Conklin,New York,United States,aiark
Maison,thisismaison.com,https://www.thisismaison.com,https://www.linkedin.com/company/thisismaison,hospitality,,3300,New York,New York,United States,aiark
Maison des Nus,wearenus.com,http://www.maisondesnus.com,https://www.linkedin.com/company/maisondesnus,retail apparel and fashion,,543,New York,,United States,aiark
Major Food Group,majorfood.com,http://www.majorfood.com,https://www.linkedin.com/company/major-food-group,restaurants,,571,New York,New York,United States,aiark
"Majors Management, Llc",majorsmanagement.com,https://www.majorsmanagement.com,https://www.linkedin.com/company/majorsmanagement,Retail,1001-5000,196,Lawrenceville,Georgia,United States,blitz
Maker's Pride,makerspride.com,https://www.makerspride.com,https://www.linkedin.com/company/maker-s-pride,food and beverage manufacturing,,578,Downers Grove,Illinois,United States,aiark
Maletis Beverage,maletis.com,https://www.maletis.com,https://www.linkedin.com/company/maletis-beverage,Food and Beverage Services,501-1000,232,Portland,Oregon,United States,blitz
Mall of America,mallofamerica.com,http://www.mallofamerica.com,https://www.linkedin.com/company/mall-of-america,retail,,1130,Bloomington,Minnesota,United States,aiark
Mall of Trends,instagram.com,https://www.instagram.com/mallof.brands,https://www.linkedin.com/company/malloftrends,retail apparel and fashion,,774,New York,,United States,aiark
Mammoth Holdings,mammothholdings.com,https://www.mammothholdings.com,https://www.linkedin.com/company/mammothholdings,Retail,1001-5000,153,Dallas,Texas,United States,blitz
Mandalay Bay Resort And Casino,mandalaybay.com,https://www.mandalaybay.com,https://www.linkedin.com/company/mandalay-bay,Hospitality,5001-10000,2240,Las Vegas,Nevada,United States,blitz
Mandarin Restaurant Franchise Corporation,mandarinrestaurant.com,https://www.mandarinrestaurant.com,https://www.linkedin.com/company/mandarinrestaurant,hospitality,,513,Brampton,Ontario,Canada,aiark
MANDY'S,mandys.ca,http://mandys.ca,https://www.linkedin.com/company/mandysalads,restaurants,,568,Montréal,Quebec,Canada,aiark
Manhattan Beer Distributors,manhattanbeer.com,https://www.manhattanbeer.com,https://www.linkedin.com/company/manhattan-beerandbeverage-distributors,Food and Beverage Services,1001-5000,842,Bronx,New York,United States,aiark+blitz
Manitowoc Foodservice,mtwfs.com,https://www.mtwfs.com,https://www.linkedin.com/company/manitowoc-foodservice,Food and Beverage Services,5001-10000,295,New Port Richey,Florida,United States,blitz
"Mann Packing Co., Inc",mannpacking.com,https://mannpacking.com,https://www.linkedin.com/company/mann-packing-co.-inc.,Food and Beverage Services,501-1000,11,Salinas,California,United States,blitz
"Manna Development Group Llc, Franchisee Of Panera Bread",mannadevelopment.com,https://www.mannadevelopment.com,https://www.linkedin.com/company/manna-development-group-llc,Restaurants,5001-10000,190,Encinitas,California,United States,blitz
Mapco Express,mapcorewards.com,https://careers.mapcorewards.com,https://www.linkedin.com/company/mapco-express,Retail,1001-5000,2248,Franklin,Tennessee,United States,aiark+blitz
Maple Leaf Foods Inc,mapleleaffoods.com,http://www.mapleleaffoods.com,https://www.linkedin.com/company/maple-leaf-foods,food and beverage manufacturing,,6095,Mississauga,On,Canada,aiark
Maple Lodge Farms,maplelodgefarms.com,http://www.maplelodgefarms.com,https://www.linkedin.com/company/maple-lodge-farms,food and beverage manufacturing,,965,Brampton,Ontario,Canada,aiark
Mar-Jac Poultry,marjacpoultry.com,http://www.marjacpoultry.com,https://www.linkedin.com/company/mar-jac-poultry,food and beverage manufacturing,,620,Gainesville,Georgia,United States,aiark
Maralago Club,maralagoclub.com,https://www.maralagoclub.com,https://www.linkedin.com/company/maralago-club,Hospitality,10001+,68,Palm Beach,Florida,United States,blitz
Marathon Cheese Corporation,mcheese.com,http://mcheese.com,https://www.linkedin.com/company/marathon-cheese-corporation,food and beverage manufacturing,,671,Marathon,Wisconsin,United States,aiark
Marble Slab Creamery,marbleslabfranchise.com,http://www.marbleslabfranchise.com,https://www.linkedin.com/company/marble-slab-creamery,restaurants,,634,,,United States,aiark
Marc & Rose,marcandrosehospitality.com,https://marcandrosehospitality.com,https://www.linkedin.com/company/marc-and-rose,hospitality,,768,Scottsdale,Arizona,United States,aiark
Marc Jacobs,marcjacobs.com,http://www.MarcJacobs.com,https://www.linkedin.com/company/marc-jacobs,retail apparel and fashion,,1235,New York,New York City,United States,aiark
Marchon Eyewear,marchon.com,http://www.marchon.com,https://www.linkedin.com/company/marchon-eyewear,retail apparel and fashion,,1389,Melville,New York,United States,aiark
Marco MKT,marcomkt.com,https://heymarco.com,https://www.linkedin.com/company/heymarco,advertising services,,888,Fort Lauderdale,Florida,United States,aiark
"Marco's Pizza (Marco's Franchising, LLC)",marcos.com,https://marcos.com/franchising,https://www.linkedin.com/company/marco's-pizza,Restaurants,10001+,8016,Toledo,Ohio,United States,aiark+blitz
Marcus Corporation,marcuscorp.com,https://www.marcuscorp.com,https://www.linkedin.com/company/marcus-corporation,Hospitality,10001+,216,Milwaukee,Wisconsin,United States,blitz
Marcus Hotels & Resorts,marcushotels.com,https://www.marcushotels.com,https://www.linkedin.com/company/marcus-hotels-&-resorts,Hospitality,1001-5000,841,Milwaukee,Wisconsin,United States,aiark+blitz
Mardel Christian & Education,mardel.com,https://www.mardel.com,https://www.linkedin.com/company/mardel,Retail,501-1000,387,Oklahoma City,Oklahoma,United States,blitz
Marden\'s Inc,mardens.com,https://www.mardens.com,https://www.linkedin.com/company/mardens,Retail,501-1000,234,Winslow,Maine,United States,blitz
Margaritaville,margaritaville.com,https://www.margaritaville.com,https://www.linkedin.com/company/margaritaville,Hospitality,1001-5000,2390,Orlando,Florida,United States,aiark+blitz
MarginEdge,marginedge.com,http://www.marginedge.com,https://www.linkedin.com/company/marginedge,restaurants,,1095,Arlington,Virginia,United States,aiark
Mariano's,marianos.com,http://www.marianos.com,https://www.linkedin.com/company/mariano's,food and beverage services,,3098,Rosemont,Illinois,United States,aiark
MarineMax,marinemax.com,https://www.marinemax.com,https://www.linkedin.com/company/marinemax,Retail,1001-5000,1474,Oldsmar,Florida,United States,aiark+blitz
MarinHealth,mymarinhealth.org,https://www.mymarinhealth.org,https://www.linkedin.com/company/marinhealth,hospitals and health care,,1773,Greenbrae,California,United States,aiark
Mark Anthony Group,markanthony.com,http://www.markanthony.com,https://www.linkedin.com/company/mark-anthony-group,beverage manufacturing,,1138,Vancouver,British Columbia,Canada,aiark
Mark's,marks.com,https://www.marks.com,https://www.linkedin.com/company/markscanada,Retail,5001-10000,3190,Calgary,Alberta,Canada,aiark+blitz
"Market America, Inc.",marketamerica.com,https://www.marketamerica.com,https://www.linkedin.com/company/market-america-inc-,software development,,3778,Greensboro,North Carolina,United States,aiark
Market Basket,marketbasket.com,http://marketbasket.com,https://www.linkedin.com/company/market-basket,retail groceries,,3512,Franklin Lakes,New Jersey,United States,aiark
Market Basket Food Stores,marketbasketfoods.com,http://www.marketbasketfoods.com,https://www.linkedin.com/company/market-basket-food-stores,retail,,2044,Nederland,Texas,United States,aiark
Market of Choice,marketofchoice.com,https://www.marketofchoice.com,https://www.linkedin.com/company/marketofchoice,Food and Beverage Services,1001-5000,490,Eugene,Oregon,United States,blitz
Market Street Grill Utah,marketstreetgrill.com,https://marketstreetgrill.com,https://www.linkedin.com/company/market-street-grill-utah,Restaurants,501-1000,34,Salt Lake City,Utah,United States,blitz
Market Studios,marketstudios.com,https://marketstudios.com,https://www.linkedin.com/company/marketstudios,retail,,3200,Los Angeles,California,United States,aiark
Marlow's Tavern,marlowstavern.com,https://www.marlowstavern.com,https://www.linkedin.com/company/marlowstavern,Restaurants,501-1000,407,Atlanta,Georgia,United States,blitz
Marmon Foodservice Technologies,marmonfoodservice.com,http://www.marmonfoodservice.com,https://www.linkedin.com/company/marmon-foodservice-technologies,food and beverage services,,679,Carol Stream,Illinois,United States,aiark
Marriott Hotels,marriotthotels.com,https://www.marriotthotels.com,https://www.linkedin.com/company/marriott_hotels_resorts,Hospitality,10001+,45020,Bethesda,Maryland,United States,blitz
Marriott International,marriott.com,https://www.marriott.com,https://www.linkedin.com/company/marriott-international,Hospitality,10001+,244249,Bethesda,Maryland,United States,aiark+blitz
"Marriott Ownership Resorts, Inc",marriottvacationclub.com,https://marriottvacationclub.com,https://www.linkedin.com/company/marriott-ownership-resorts-inc.,Hospitality,501-1000,4,Orlando,Florida,United States,blitz
Marriott Vacations Worldwide,marriottvacationsworldwide.com,https://www.marriottvacationsworldwide.com,https://www.linkedin.com/company/marriottvacationsworldwide,Hospitality,10001+,8942,Orlando,Florida,United States,aiark+blitz
Mars,mars.com,https://www.mars.com,https://www.linkedin.com/company/mars,food and beverage manufacturing,,66022,Mclean,Virginia,United States,aiark
Marsh Supermarkets,marsh.net,http://www.marsh.net,https://www.linkedin.com/company/marsh-supermarkets,retail groceries,,536,Indianapolis,Indiana,United States,aiark
Marshall Retail Group,marshallretailgroup.com,https://www.marshallretailgroup.com,https://www.linkedin.com/company/marshallretailgroup,Food and Beverage Services,501-1000,251,Baldwin,New York,United States,aiark+blitz
Marshalls Convenience Stores,marshallsonline.com,https://www.marshallsonline.com,https://www.linkedin.com/company/marshalls-stores,Retail,10001+,3264,Cascade,Wisconsin,United States,aiark+blitz
MARSHALLS LLC,marshalls.com,https://www.marshalls.com,https://www.linkedin.com/company/marshalls-llc,retail,,16007,Shelton,Connecticut,United States,aiark
Martin Brower,martinbrower.com,http://www.martinbrower.com,https://www.linkedin.com/company/martin-brower,truck transportation,,4527,,,United States,aiark
